q_l_m3s,q_g_m3s,diameter_m,temp_c,p_total_bar,p_co2_bar,ph,watercut,sand_ppmw,r_over_d,u_m,shear_pa,sherwood,erosion_mm_yr,corrosion_protected_mm_yr,synergy_mm_yr,total_mm_yr,regime
0.12354655685295407,0.03376347323350979,0.09414186488117061,146.71698573924118,85.17392409402729,7.928792587887277,4.461184179675947,0.8734912619779108,25.745612147909533,2.394028172037579,22.599609683195812,900.9619599896824,134569.4990706814,8.754955324826213,11.589721019006667,4.637645847432193,24.982322191265073,distributed
0.01924537242727614,0.022345880049478115,0.06761938887496145,116.39385677808697,78.24264890526334,0.38126258225080156,5.92742047907894,0.1544483323737543,24.09586606946272,1.6915852288342106,11.581628622183935,140.8650882528705,40118.18940743701,0.4554395311442503,0.615492559597844,0.20926489748790655,1.2801969882300008,distributed
0.03433227924081928,0.18663149414670036,0.11887287931676027,26.557955257404338,82.31348846911945,7.263307231145374,6.019929327321491,0.685965812758645,28.39954820989216,2.9703251892015676,19.909741982699728,160.65430372828942,134316.5775358604,1.0420171847468729,7.953715184073629,1.8906882350642176,10.88642060388472,distributed
0.03087676775151289,0.11203112079896663,0.2436681689323308,81.36619363741852,50.62375483186808,7.315547693961549,5.41661342600771,0.5443653157881106,25.3868902717736,3.239884354368251,3.064564184756131,4.284513262292208,46423.75496128753,0.0014270901372334156,7.990776244931747,1.0578610398113975,9.050064374880378,intermittent
0.07102249893933228,0.03281984917456259,0.11413694471424733,135.5761305121184,39.15354015397907,8.522635221461863,6.405321096138179,0.5455920531006012,17.40317786246988,1.8038689020598984,10.149207524320701,146.05917986478974,66427.8483649105,0.3153710530057431,2.312240233550744,0.5712513448844477,3.198862631440935,distributed
0.1319833253528492,0.1299295036060572,0.1596956274093823,9.024550080721028,145.7166806321845,5.208575939251487,4.701751803100036,0.7809082816615057,17.10456731615188,2.964161786235035,13.076178491998157,176.14540295220695,125278.07379046139,0.4562350507783371,1.6094560730271628,0.3566948323512088,2.4223859561567087,distributed
0.03365774640631914,0.04047228597998738,0.19120850987648896,64.99724267805763,143.9611109499274,9.241845461734963,4.307641370138767,0.5021872749111137,4.245543878678856,2.734710362580261,2.581605481653064,6.030697348972233,31401.45060527563,0.0002947813033353115,29.451046419808875,4.296335113345716,33.74767631445793,intermittent
0.3393174520408022,0.4935687466850355,0.21655370576182092,50.99612370691432,36.80324031960588,6.217159318858397,6.275812035654994,0.21004223262362692,23.489020871592828,1.0911437581665768,22.613331243995095,369.7105848875615,199243.05195603622,5.423880786537878,7.782562977630397,2.9567313895287493,16.163175153697022,distributed
0.023335437550965385,0.017946090582342946,0.09024246159496532,51.701926141399156,59.74859278071918,6.235686725663726,3.814656522117773,0.7212596878029495,4.122108732399349,3.041876215443788,6.454223754137646,54.25497239639935,40387.28765415831,0.00947062272538426,38.691022544254636,7.70851442086277,46.40900758784279,distributed
0.020903301329838968,0.02578045484471588,0.10171250027593874,68.33252179154195,62.60306752190682,4.192679920563694,5.088043099994832,0.23576922608506734,6.525854129219441,3.525259987533234,5.745492345339219,31.608909518723152,32275.17367249527,0.006567936516833976,14.626122564318553,2.5449155724333345,17.177606073268723,intermittent
0.241631205052109,0.10935062607078222,0.18053652782117907,93.69811549830045,129.94698985744415,2.4033180911597065,5.722314721969157,0.7889320093799862,27.12898713233681,2.2634951950051634,13.710856416732911,251.25675777286628,145568.53038343438,1.3580235091197561,1.4531252439010465,0.6098783291047756,3.421027082125578,distributed
0.0511820858548037,0.18842518537799183,0.11480564968719019,149.76130469298795,134.25583655804877,1.4259290233314912,4.218042421323244,0.7175900315860118,8.155176583252986,1.3880635033487447,23.146407281402084,280.59706134877194,149909.55733849457,1.054338937022559,4.093661600687952,0.9973661734110293,6.1453667111215395,distributed
0.27129304759700373,0.15098457470499776,0.21989664610065418,23.270474777323333,66.38903221427634,6.883627563779744,3.5532760269058534,0.270793954539411,20.63030255994822,4.645491892724455,11.119134284843819,136.70308503478932,111272.64383613884,0.274851249756242,26.903062320238494,5.580392438739836,32.75830600873457,distributed
0.07790158380573381,0.10357690969421895,0.2475744631277092,114.93239264791495,80.38996219487586,6.888258044765858,4.067021864716196,0.15996930979015345,3.632112992681479,1.1497434902786372,3.769845850118097,10.832545066924359,46857.387075441904,0.001350827610116748,22.528696630631025,3.4917790424737154,26.02182650071486,intermittent
0.13265208323907376,0.14570325722116695,0.1628996492254395,26.250449139534037,35.83508116075828,2.1187487759267336,6.020642872706665,0.9417561731534471,27.843323304144043,1.3809856945210326,13.3557837435784,178.32840195499304,143056.37252467798,1.1564877521930992,4.001291746539943,1.0305511820118118,6.188330680744854,distributed
0.029828130748807087,0.04539038111803253,0.06338724061340312,115.88446929323317,55.75581755283335,4.722902684076053,5.045861378786792,0.465569062371346,18.22742908453972,1.0529840181471797,23.835878493958525,551.881411614553,80990.19444413303,5.2853480136421425,6.864869782195485,2.703251320220189,14.853469116057816,distributed
0.11596764156937536,0.507675611046217,0.1932493144415791,70.82289231670927,113.50679302086783,4.112490709322982,4.085377714146799,0.24031516634361,15.62054354603812,1.0616706408171863,21.262308871794517,176.9048790463363,178802.13060313655,1.343408181872271,34.679729758878516,7.1063065637220655,43.12944450447285,distributed
0.4962577244603634,0.36157215506008006,0.23229519154754624,129.80610807811792,98.11408587949067,4.104648145585292,5.29881543347868,0.528645376093109,29.48906733884475,4.219285600256764,20.240947933537903,422.24171593519065,220183.16732295026,3.399389552570908,3.587953766182072,1.5614065937454762,8.548749912498456,distributed
0.1165578221663488,0.0750463304697799,0.10327929472325445,117.80825717900214,124.04984094747448,4.115802951297379,6.189635209662706,0.8478652839216798,20.996563944303308,4.069079203356615,22.871176680852297,709.5257659501318,144864.76797790697,4.274384923529126,3.155572796184803,1.6914788989989302,9.121436618712858,distributed
0.21246549169179496,0.14644361243322096,0.20629456065960872,15.229989928106109,57.840612547371656,4.741519872833383,3.5317838166962896,0.40229160742455883,19.34200628943582,3.496081115292603,10.73789218786277,122.69918557601079,108532.5653597596,0.2536500790239783,5.00310967536566,1.0549924159813922,6.3117521703710295,distributed
0.09805880401883219,0.0803693719166835,0.09796418188414444,53.983264053813606,102.36657229705439,5.738797866563629,5.099239030707642,0.43115496328095637,29.996666961752265,3.5690610472327093,23.67221640850742,653.7303468617043,114545.09444898636,6.247673866107516,29.028486973364082,7.395073706492698,42.671234545964296,distributed
0.44420087576380207,0.12161323772867703,0.19329414134252698,8.308974069665766,96.155498587549,7.414069310922978,4.2699004808883325,0.44132230564241925,1.9884794910140684,1.781784374952602,19.281752895481794,520.1029970994816,172217.56187026223,0.41139061905051383,2.298507264713941,0.4604129512214441,3.170310834985899,distributed
0.010167507474615874,0.03252340938586412,0.1271375067635666,136.31827335374746,87.00807672491857,5.12741230439621,6.401408847883524,0.5827817314820519,29.85560208886393,3.5520503951413627,3.3627781734271527,6.4382429188145105,29172.96186495246,0.0024704748744866657,0.9366613355877551,0.13592472932587812,1.07505653978812,intermittent
0.051299374688060034,0.05167989590021406,0.2152961346134084,115.09099176917131,16.31590659990328,9.30852293068299,3.97979471950015,0.5009973021191317,5.48911817924928,2.9820836049900556,2.8287037401346424,7.630410710589426,37541.865528313814,0.0005540030456151604,27.035065695717634,4.2662110818695105,31.30183078063276,intermittent
0.04389991500041504,0.013942660189536068,0.17499006916002516,66.00206081750395,83.74615382998793,6.018536914085641,4.596725997263372,0.3428878527936058,19.82579060239938,3.2425769844494865,2.4050877862414666,8.388564521587556,25227.176886584977,0.0015748219701344746,24.566885015067047,3.707843286758875,28.276303123796055,distributed
0.04569872859949086,0.12229254392480035,0.1084129860076461,7.031808026215102,44.30319415042635,0.5234627132611476,3.9697622748197414,0.7414478404945117,12.003688969145326,4.590168455694438,18.198442712023606,215.20571472690816,117158.41376470798,0.43854723091871317,0.6650659564024812,0.17006242422063464,1.2736756115418288,distributed
0.056387024271901245,0.014846751073918934,0.202867385548555,141.94631424762144,20.290599552265,9.064953529199057,4.788547219018447,0.5059671775496335,29.20845816125889,1.9748331917951685,2.203797146394237,7.2819757953763204,28679.372533362704,0.0023779346459783,3.6920179035805534,0.580997127426511,4.275392965653043,distributed
0.2697908125351191,0.1858958652135011,0.15714663841135576,72.91080103019519,147.03491102452122,8.185290817374897,5.310869873458282,0.19782927217215132,18.91531515349567,2.8227547442306546,23.494502868086414,594.8612744062096,154012.8059391055,4.503525383525386,24.05962930477837,6.10071606175001,34.66387075005376,distributed
0.006696603541310917,0.008315685452928682,0.09218309033350228,23.027256076624973,72.00097590363737,6.712123470217251,4.866660295450337,0.32280999715368586,17.67598125427355,2.6781272698646754,2.249336902504635,5.252136371503209,13738.652788348918,0.0007179406566360243,10.201883694081484,1.4016256587325022,11.604227293470624,intermittent
0.375800291653969,0.09499409299409405,0.20888284375037058,143.13207389465506,112.79985903234798,2.4602691751936687,3.841605659640173,0.8587946739965068,23.63711011012557,3.499905700879146,13.738390293442942,283.9795090539485,172458.4773253811,1.1018054651037084,14.41622189530348,3.0026101823314377,18.520637542738626,distributed
0.05099719673310327,0.03945878860762316,0.12378616739385022,86.90910977393946,92.83451144846863,6.3676962461959015,5.760048789667398,0.2613431294196199,7.844350537757555,4.918883432535476,7.516284217204198,63.302473074483565,48403.98827022164,0.021595005076044435,3.8526518605837676,0.7836836732600989,4.657930538919911,distributed
0.07752060636598235,0.8959782819221909,0.23687471324073284,13.814093369051728,47.93152284870032,4.309410449611751,5.370047480718312,0.18709916203600954,16.47862113050749,1.2899713443454557,22.09063375291297,102.93480279109254,228296.7990284572,0.6294696022602868,1.899528764659789,0.5202551777016309,3.0492535446217066,distributed
0.029282954073870097,0.033967066027032686,0.06836497514172278,96.51028631117988,62.24570354641478,4.837699481141439,4.131897896638259,0.3921454457211858,22.472391101972708,4.354215558457623,17.230721621666653,321.8251642011226,63044.74528064577,1.1109879103022664,30.52802598350611,6.4171755951957685,38.05618948900415,distributed
0.008683808090580454,0.00453582437268141,0.06590723981721493,95.44120797148686,117.62514224388691,2.2103300668221144,4.773080998971778,0.31936140829031745,24.391370676049668,2.475799982353048,3.8749245609002507,23.19254749126213,16282.228118760231,0.010776242582339092,5.869027615453042,0.861454693017983,6.741258551053364,distributed
0.1926466799571583,0.4625184086610966,0.18362324381131745,84.54895343670874,114.45466649280468,9.216167780163042,4.782957672785366,0.4138714327924039,3.361999773453765,4.500712762002754,24.74033384263329,358.46951031829605,205441.61866114402,0.3822078486568476,35.22408960142377,7.526481399322894,43.132778849403515,distributed
0.004955351732267458,0.005517487033318247,0.0667527486210035,75.3042443336442,105.9457691378275,3.058819672112262,5.826509520619198,0.16466740193682855,6.791180821993774,3.64839311253187,2.992514270303565,10.173787527790937,12433.686137775709,0.0006671746973154893,3.5254287504725577,0.49947973316048677,4.02557565833036,intermittent
0.01756619295954117,0.01201908022381121,0.06740325420234602,105.62722148412952,49.60812541424861,1.5148894516054658,4.573404930321794,0.7170792771727295,11.308636335545582,1.4695287740959286,8.291325657623037,99.75141516653265,38876.66960400779,0.09812937602407289,9.129772368010899,1.668819590888296,10.896721334923267,distributed
0.32331811185116355,0.11423834927882263,0.19492465488916094,141.29069439785485,137.87254168904036,4.436127763607287,5.909148290582722,0.3590498610551244,9.869767680956388,2.5983667960098353,14.662589358347962,280.54594508676075,132031.9920087315,0.5798006302352199,1.561366111812224,0.4567389844843097,2.597905726531754,distributed
0.24161957459039293,0.7812000783128632,0.240724138423002,57.44566016000469,61.178992862823726,3.6967866227205537,4.686828775364354,0.4294428972654847,6.251332415607252,3.255218755252583,22.473457905560615,234.17230007997688,241908.8801890982,0.48889130345751014,29.591513912551957,5.892276428015906,35.97268164402537,distributed
0.336491023346118,0.1603343607054286,0.2127672294206766,86.60298463483755,34.722907189753286,7.6135787993539505,6.142694730789495,0.339236700460868,1.1557876655949977,3.062565149597155,13.973474887869333,230.11555390174556,135553.23736822224,0.04764511357094107,4.046133773836177,0.862475069063977,4.956253956471095,distributed
0.23166541180847383,0.067330215233687,0.16137161832038036,99.42459782246304,122.6046585975908,0.734159105728608,5.1404482716055515,0.7698534433814649,2.9793618721393744,1.3266904137624569,14.619100325562805,325.5013512728951,138081.47303736382,0.2756014671987065,1.8247234464991582,0.3700415966650962,2.4703665103629606,distributed
0.08098335031909336,0.632369658166202,0.2005705761121095,96.9485624116888,30.142911476216593,7.483336227989894,5.447010168926089,0.308632705028151,7.003270461602211,4.061412123076234,22.577724632109494,140.58513772411186,204696.20941043794,0.23034103252405635,4.746420817264037,1.0551840035076,6.031945853295694,distributed
0.1291895996976221,0.24442081661653886,0.15677981129821975,53.98296976130418,145.55800740879252,6.756634889196483,4.98098587590548,0.5567388660018476,21.767586090697502,3.83256255442376,19.35302331311764,267.01378886407684,154331.88458325033,1.357057883700816,28.84796632166035,6.160768279418437,36.365792484779604,distributed
0.3199237861474805,0.15780675791097004,0.23672329450693802,101.67678185275922,129.4905655126389,8.078481871202348,6.001483181623824,0.8553498938304186,28.754709355306485,3.5610934205158844,10.854532794424252,146.85998593171746,156466.40225222692,0.4764641506744564,3.0451769512819062,0.7554428056785805,4.277083907634943,distributed
0.2283417467501442,0.12204221552035716,0.15724756984687677,66.13358355251309,68.8639274848904,1.5472754376577702,5.723696719756422,0.9423588230453935,11.577907798290369,1.6706217921042317,18.042073728468715,435.7005146509356,180148.34448434375,1.7688439499861552,5.37746326762966,1.4045401571806653,8.550847374796481,distributed
0.020169509663091063,0.05480498467362877,0.09232691714101471,145.61523995163003,18.288982555287156,3.15360156248975,3.84443813495709,0.6507832708372772,23.390083410829575,1.7177314732133024,11.198684131337053,83.08124966444285,64239.12467394425,0.24823732548140268,13.682121083159132,2.721060235532766,16.6514186441733,intermittent
0.01854472857060822,0.019452884917923213,0.06346840483722876,136.84776508106683,15.092450408317717,1.1758914698398164,4.053620264514986,0.28475968726052425,7.444559229171098,3.8689749381516116,12.01022857734621,164.7350708386324,41321.03939295208,0.11110174281895853,8.069008950695991,1.453731561182568,9.633842254697518,distributed
0.027846919230663694,0.1196940269709517,0.17166052571050497,45.75397847861474,34.15187111120632,7.599288353918355,4.435190185012428,0.5659993879548972,24.605287628152308,2.9179645137009094,6.3750237420713445,17.599144173286327,65332.653579510436,0.01796314231744186,31.944412321836015,4.69754659825483,36.659922062408285,intermittent
0.13862129432346723,0.049802282081725255,0.10372636985259692,54.60087214213816,86.62891587641279,9.574491512141744,4.94784046402374,0.28785445533329,1.9663524584017138,4.790080670544274,22.29805607842487,729.6294983687494,106620.70232849379,0.3617563503033881,49.65692610328746,10.58376429970789,60.602446753298736,distributed
0.1636049573860574,0.20347773330857405,0.21364806744315018,79.79365510683299,48.43701414968789,9.903432064306598,5.472659764981053,0.3019718915847393,0.8208760379590178,2.8905840189823158,10.239437218194382,84.4581049606262,103293.10847436296,0.007453344161849726,16.85335322959758,3.6044486330933885,20.465255206852817,intermittent
0.1474747239961615,0.10463363834073834,0.12630110469046107,92.88061828799636,32.0206552610411,1.653410480485316,4.465411249058075,0.32050983661330934,26.14274460744292,3.064501289460553,20.12255261776803,463.6838202166916,117768.22894648091,3.4459034563458713,14.035372421621764,3.4181802179320906,20.899456095899726,distributed
0.15832451168998357,0.47527285778501394,0.1802316038512316,82.51358362046244,31.09147131489634,7.72673949424299,3.5040959612496745,0.7982053583770471,25.462393536390678,4.2883535959844306,24.83485274663518,336.10958493474436,244241.27219081038,2.7529001681467387,72.0547547832338,15.859817184549156,90.6674721359297,distributed
0.015741561346311973,0.011057504663166458,0.06754906297528049,19.089209504424577,77.21429569361256,4.739770856650942,6.3664821330144035,0.5986384433649302,25.791692554399955,2.2143764501521392,7.478097429549072,79.02001075376991,33472.0261839807,0.12145648796304546,2.231118605941695,0.4679579140505386,2.820533007955279,distributed
0.28439380909908907,0.10118905841568927,0.21119016028458898,18.187070923340084,125.68565891404967,2.163242207977898,5.130114057954017,0.5468218585107897,5.147769815657512,4.328036486027667,11.00729200716086,160.8922343357717,120901.74503098225,0.08344229782990702,4.198918552666966,0.7725968110767718,5.054957661573646,distributed
0.009251635742754309,0.07719704326552103,0.11407814356260877,49.32669829282077,75.41168431491072,7.179942726818468,4.5791284831094305,0.6840301883926311,3.6196845486462004,2.576945265408118,8.457920325778971,22.73179498599924,62475.54269864581,0.004532608942802589,30.065589688806046,4.852425684652531,34.92254798240138,intermittent
0.26735568021377165,0.1303139674428802,0.14462939380196116,99.82078727014415,11.728746450804582,3.8335548367084447,5.630018587602443,0.3018562536645535,17.141419200920158,2.8323513201421715,24.205799481466812,735.7774381343884,153456.78539060056,5.2555038096189115,3.2543477569263732,1.9591895013583942,10.469041067903678,distributed
0.03544280641335111,0.01911921205616334,0.05292774054670742,34.975865116136546,96.249347785849,2.97489733409093,4.627966141792751,0.5588024589216019,9.297074177456121,2.3495585547364364,24.798981102318916,987.7951231540957,74493.88916792968,3.4879941421654186,23.325940882728133,5.258208241145038,32.072143266038594,distributed
0.05510067654384114,0.17227323112874132,0.13049507578085773,33.99197719692974,112.40211647258509,3.3610404317541094,6.335112525682311,0.5783870685796896,21.85186528704781,2.326633854116693,17.0005313909517,159.94284982000786,119927.12395448495,0.792527374021301,3.6806325147542873,0.8946013942664028,5.367761283041991,distributed
0.018812882924563998,0.10207944242977197,0.2188230370947079,18.687481016357943,104.87735262703106,7.112059759903852,4.039611843075579,0.44193716668341276,25.18913220735911,3.370958200214405,3.214569110011694,3.698302379362551,42697.87523009801,0.0011621616737473904,8.555672845514803,1.0333803054423223,9.590215312630871,intermittent
0.004052572163983112,0.020096581252405047,0.06910839692061999,22.995684466534428,66.95775678730216,0.8195568478285189,6.261846545858472,0.4629607982029189,15.59117961378462,3.588990158005154,6.4379913864776395,19.93069742743111,28955.720956055968,0.009157514090712101,0.9408758547009513,0.11715861714027634,1.0671919859319396,intermittent
0.2356985418271664,0.45863703764572045,0.20662623700848393,53.054524202585746,67.699670100389,0.2527122407904989,4.702124296421447,0.694898581654186,29.467557041110723,4.158684052379469,20.706591014502195,289.68903099328395,222122.35213954796,2.2488859167772564,4.9295488154907225,1.2818469280751201,8.4602816603431,intermittent
0.026797049718443173,0.3925218617806811,0.18495861855941326,52.99723977126323,57.91313590816357,6.5421509747818885,3.818833572205971,0.4209705324780224,15.526185146095425,4.154217162533916,15.606496607641956,49.320854904215565,149128.3783873566,0.07669468701759162,39.76106254747558,7.931563233602223,47.7693204680954,intermittent
0.09916550325236106,0.48845929352738354,0.21847832660720617,116.1443419987822,136.41954721352417,5.52771186989367,4.557682825893453,0.5253532702954767,4.6817537168979335,3.853684729283134,15.674493321198124,90.9897688787039,171812.44975050972,0.06609255925260532,18.967817216849667,3.8500247160420966,22.88393449214437,intermittent
